molecule_id,true_eb_eV,cheap_pred_eb_eV,b21_pred_eb_eV,cheap_abs_error_eV,b21_abs_error_eV,abs_error_delta_cheap_minus_b21_eV
D-22_A-54,0.6522413789527632,0.6670879,0.60645497,0.014846521047236716,0.0457864089527632,-0.030939887905526486
D-100_A-228,0.768216307133164,0.79908967,0.77597964,0.03087336286683595,0.007763332866835948,0.023110030000000004
D-118_A-261,0.617185338786146,0.65713155,0.7023611,0.039946211213854,0.08517576121385395,-0.04522954999999995
D-45_A-52,0.6799658941965326,0.6586352,0.6149962,0.021330694196532662,0.06496969419653265,-0.04363899999999998
D-143_A-25,0.958750433627572,0.9053775,0.8911718,0.053372933627572006,0.067578633627572,-0.014205699999999988
D-84_A-26,0.8683231097912616,0.99448425,0.82004046,0.12616114020873836,0.04828264979126162,0.07787849041747674
D-85_A-29,0.940394409934207,0.90960723,0.9421085,0.030787179934206987,0.0017140900657930391,0.02907308986841395
D-87_A-9,0.8425344903118495,0.9298276,0.9522288,0.08729310968815052,0.10969430968815053,-0.02240120000000001
D-96_A-103,0.6957640475827749,0.7279662,0.726992,0.03220215241722513,0.03122795241722509,0.0009742000000000361
D-124_A-35,0.9689585908107098,0.91122264,0.91984963,0.05773595081070981,0.04910896081070981,0.008626990000000001
D-139_A-6,1.0363028844286375,1.0752532,0.99908125,0.038950315571362415,0.03722163442863746,0.0017286811427249527
D-129_A-255,0.8172123517395116,0.76937085,0.70454156,0.047841501739511516,0.11267079173951156,-0.06482929000000004
D-139_A-330,1.106974741850361,1.0671289,1.0068718,0.03984584185036111,0.10010294185036095,-0.06025709999999984
D-30_A-85,0.7556679707328714,0.73845327,0.6594908,0.017214700732871346,0.09617717073287135,-0.07896247
D-101_A-296,0.5319281783365735,0.667217,0.6041422,0.13528882166342648,0.0722140216634265,0.06307479999999999
D-165_A-30,0.9287634859844932,0.9287437,0.8993585,1.978598449325908e-05,0.02940498598449326,-0.0293852
D-7_A-100,0.7886015227723012,0.80868787,0.8837223,0.020086347227698753,0.09512077722769874,-0.07503442999999999
D-24_A-136,0.7176031287156263,0.77029866,0.7406485,0.052695531284373764,0.023045371284373783,0.02965015999999998
D-118_A-192,0.5321303200629722,0.59503376,0.5553447,0.06290343993702774,0.023214379937027796,0.03968905999999994
D-97_A-209,0.8165204050606851,0.9212608,0.7464299,0.10474039493931486,0.07009050506068515,0.034649889878629714
D-142_A-20,0.8032490232544275,0.87088865,0.7631606,0.06763962674557256,0.04008842325442752,0.027551203491145038
D-129_A-330,0.9107961963803568,0.86646295,0.9363066,0.04433324638035685,0.025510403619643185,0.018822842760713665
D-97_A-183,0.5788328335428722,0.66495025,0.6136162,0.08611741645712778,0.03478336645712776,0.05133405000000002
D-109_A-321,0.5930294024814933,0.6170112,0.5632903,0.02398179751850671,0.02973910248149325,-0.0057573049629865425
D-84_A-291,0.5163088426313763,0.59777725,0.551463,0.08146840736862371,0.035154157368623706,0.04631425
D-89_A-256,0.7486940811721138,0.82536334,0.80517757,0.07666925882788622,0.05648348882788623,0.020185769999999992
D-48_A-163,0.583497642613613,0.6123314,0.63967884,0.028833757386386938,0.05618119738638694,-0.02734744
D-24_A-172,0.7006154490163452,0.702933,0.6733022,0.002317550983654826,0.027313249016345242,-0.024995698032690417
D-93_A-152,0.5977719583700798,0.61715794,0.57835984,0.019385981629920224,0.019412118370079834,-2.6136740159610206e-05
D-154_A-187,0.986428300780634,0.8691704,0.8269743,0.11725790078063403,0.159454000780634,-0.04219609999999996
D-31_A-354,1.1782374750877112,1.1429907,1.1184455,0.035246775087711235,0.05979197508771117,-0.024545199999999934
D-26_A-104,0.8016863122157293,0.64292616,0.6992899,0.15876015221572926,0.10239641221572926,0.056363739999999996
D-118_A-166,0.7812699978494537,0.8688607,0.7661786,0.08759070215054632,0.01509139784945368,0.07249930430109264
D-122_A-156,0.5737870650646876,0.5852028,0.5557419,0.01141573493531245,0.018045165064687563,-0.0066294301293751134
D-158_A-138,0.6609179238243411,0.6528779,0.6430346,0.008040023824341103,0.017883323824341102,-0.0098433
D-118_A-3,1.0208701410862704,1.0485348,1.021496,0.02766465891372971,0.0006258589137295711,0.02703880000000014
D-136_A-183,1.0045977321111694,0.8037691,0.8445616,0.20082863211116941,0.1600361321111694,0.04079250000000001
D-116_A-282,0.5209814263839017,0.5646236,0.564767,0.043642173616098345,0.04378557361609836,-0.00014340000000001574
D-109_A-205,0.8272883393323117,0.8086406,0.8143296,0.018647739332311675,0.01295873933231173,0.005688999999999944
D-7_A-4,1.8316683803535128,1.7201922,1.4156716,0.1114761803535127,0.41599678035351273,-0.30452060000000003
D-159_A-130,0.5674506994102646,0.6284752,0.56727636,0.06102450058973541,0.0001743394102645679,0.06085016117947084
D-85_A-323,0.5027886710080126,0.8057223,0.5801162,0.3029336289919874,0.07732752899198736,0.22560610000000003
D-99_A-2,0.6565718767067675,0.6533999,0.69882226,0.0031719767067674987,0.042250383293232496,-0.039078406586465
D-119_A-294,0.5896785146323446,0.6673901,0.64613855,0.07771158536765543,0.056460035367655426,0.021251550000000008
D-146_A-236,0.7527369157000893,0.6921037,0.84834754,0.06063321570008928,0.09561062429991074,-0.03497740859982146
D-30_A-13,1.141206665747814,1.072006,1.1510382,0.06920066574781392,0.00983153425218597,0.05936913149562795
D-155_A-6,1.2407536913174226,1.0839739,1.0782347,0.1567797913174227,0.16251899131742253,-0.005739199999999833
D-93_A-243,0.9759324803714672,0.80945945,0.883288,0.1664730303714672,0.09264448037146722,0.07382854999999999
D-129_A-331,0.9412340755669404,0.8456192,0.8838072,0.09561487556694037,0.05742687556694037,0.038188
D-29_A-102,0.5719055920728221,0.74772596,0.8081403,0.17582036792717792,0.23623470792717793,-0.06041434000000001
D-112_A-59,0.558299898949828,0.67790127,0.61571336,0.11960137105017199,0.05741346105017198,0.06218791000000001
D-94_A-202,0.7043939443636453,0.6686408,0.6689848,0.035753144363645295,0.035409144363645284,0.00034400000000001096
D-22_A-131,0.7691414942655277,0.68744767,0.78577864,0.08169382426552774,0.01663714573447228,0.06505667853105546
D-157_A-94,0.8013442262172082,0.81970334,0.78825843,0.01835911378279176,0.01308579621720829,0.0052733175655834685
D-117_A-329,0.7764730191883753,0.8217343,0.7466196,0.04526128081162473,0.029853419188375252,0.015407861623249475
D-118_A-141,0.9602664965755628,0.92061955,0.8338851,0.03964694657556289,0.1263813965755628,-0.08673444999999991
D-153_A-277,0.9988366929088048,0.86592096,0.77931356,0.13291573290880487,0.21952313290880487,-0.0866074
D-48_A-25,0.9609040204818972,0.9419935,0.94367313,0.01891052048189712,0.017230890481897188,0.001679629999999932
D-140_A-344,0.9810326716221438,0.90642524,1.0031043,0.07460743162214378,0.022071628377856145,0.05253580324428764
D-119_A-4,1.1868518225050124,1.1310035,1.1530477,0.05584832250501237,0.033804122505012524,0.022044199999999847
D-90_A-162,0.6559265781186484,0.73684704,0.7449614,0.0809204618813516,0.08903482188135159,-0.008114359999999987
D-156_A-184,0.6830913162739289,0.7352913,0.8959018,0.05219998372607104,0.21281048372607103,-0.1606105
D-136_A-193,1.0103198979046115,0.7116827,0.7333559,0.2986371979046115,0.27696399790461157,0.021673199999999948
D-144_A-131,0.6414812193629211,0.63768536,0.59147805,0.00379585936292115,0.05000316936292115,-0.04620731
D-101_A-324,0.555042307282094,0.7806659,0.7338135,0.225623592717906,0.17877119271790598,0.046852400000000016
D-23_A-353,1.0412087086347002,1.00179,0.9896054,0.039418708634700206,0.051603308634700196,-0.01218459999999999
D-28_A-125,1.1216999891503323,0.9023747,0.97417915,0.21932528915033234,0.14752083915033232,0.07180445000000002
D-22_A-156,0.8046329166120806,0.6899624,0.7277539,0.11467051661208061,0.07687901661208063,0.03779149999999998
D-118_A-275,0.9568689606357068,0.92591786,1.0270987,0.03095110063570683,0.07022973936429322,-0.03927863872858639
D-100_A-170,0.8842145593589186,0.69702137,0.79844344,0.1871931893589186,0.08577111935891857,0.10142207000000003
D-141_A-42,0.709369740705769,0.76739776,0.75090134,0.05802801929423107,0.041531599294231,0.016496420000000067
D-24_A-273,0.8545230496236533,0.8992245,0.946942,0.04470145037634665,0.09241895037634662,-0.04771749999999997
D-101_A-29,1.109353794476439,0.984493,0.95324886,0.12486079447643894,0.15610493447643892,-0.031244139999999976
D-168_A-16,1.002397497166137,0.9781398,0.9805113,0.024257697166136905,0.021886197166136934,0.002371499999999971
D-120_A-107,0.5909380130814446,0.64703566,0.5576818,0.056097646918555455,0.03325621308144455,0.022841433837110903
D-89_A-189,0.6183670904174005,0.69403666,0.70040476,0.07566956958259952,0.0820376695825995,-0.006368099999999988
D-84_A-4,1.0253639071577507,1.0113753,0.97577643,0.013988607157750632,0.04958747715775069,-0.03559887000000006
D-22_A-323,0.6166255616976571,0.70033944,0.6176392,0.08371387830234289,0.0010136383023429119,0.08270023999999998
D-33_A-340,0.8973148981659157,0.8762956,0.8932332,0.021019298165915745,0.004081698165915748,0.016937599999999997
D-127_A-377,0.7803370360353056,0.83017266,0.886768,0.04983562396469443,0.10643096396469442,-0.056595339999999994
D-3_A-187,0.7405073412529637,0.8491784,0.9237256,0.10867105874703631,0.18321825874703634,-0.07454720000000004
D-152_A-89,0.7672133731829548,0.7588718,0.80705404,0.008341573182954809,0.039840666817045234,-0.031499093634090425
D-129_A-100,0.6207461430434782,0.73838615,0.7740959,0.11764000695652177,0.15334975695652175,-0.035709749999999985
D-141_A-80,0.5812429848960882,0.6243786,0.5971412,0.04313561510391184,0.015898215103911872,0.027237399999999967
D-96_A-169,0.9488532637158168,0.7006929,0.8695222,0.24816036371581685,0.07933106371581677,0.16882930000000007
D-48_A-115,0.6170998172865158,0.64400166,0.6492686,0.02690184271348428,0.03216878271348422,-0.005266939999999942
D-28_A-17,1.101897874645038,1.1169032,1.1598414,0.015005325354962018,0.05794352535496183,-0.042938199999999815
D-116_A-188,0.6450731223473916,0.76874316,0.7163272,0.12367003765260842,0.0712540776526085,0.05241595999999993
D-24_A-151,0.5834820932500439,0.6134299,0.6289245,0.02994780674995612,0.045442406749956143,-0.015494600000000025
D-113_A-334,0.927900496306406,0.87033457,0.9199102,0.057565926306406,0.00799029630640602,0.04957562999999998
D-132_A-157,0.618786923233767,0.5927087,0.5967625,0.026078223233767073,0.022024423233767076,0.004053799999999996
D-119_A-157,0.5233838030553332,0.59289,0.6287178,0.06950619694466686,0.10533399694466683,-0.035827799999999965
D-138_A-42,0.9772619509566284,0.98713833,0.9615011,0.009876379043371575,0.01576085095662838,-0.005884471913256806
D-159_A-257,0.8345576668008828,0.8613247,0.7233217,0.02676703319911722,0.11123596680088288,-0.08446893360176566
D-43_A-197,0.7829493291149204,0.73675966,0.61475754,0.046189669114920395,0.1681917891149204,-0.12200211999999999
D-47_A-200,0.7650053635561375,0.7329292,0.69724643,0.032076163556137516,0.06775893355613749,-0.035682769999999975
D-165_A-45,0.7448378390069681,0.61437666,0.6400534,0.13046117900696808,0.1047844390069681,0.025676739999999976
D-29_A-146,0.6420254470878408,0.7103836,0.8021277,0.06835815291215919,0.16010225291215918,-0.0917441
D-29_A-345,1.1975420099587937,1.1370243,1.154691,0.060517709958793686,0.04285100995879376,0.017666699999999924
D-109_A-177,0.6292127715068727,0.66374534,0.62094355,0.03453256849312725,0.008269221506872704,0.026263346986254543
D-108_A-271,0.9188585413909536,0.66138184,0.6699095,0.2574767013909536,0.24894904139095353,0.008527660000000048
D-93_A-346,0.957763049040932,0.9022853,0.85795295,0.055477749040932056,0.09981009904093197,-0.04433234999999991
D-143_A-341,0.6929029646860538,0.8117859,0.78799,0.11888293531394611,0.09508703531394613,0.02379589999999998
D-26_A-174,0.9302095767964228,0.74087876,0.96814454,0.18933081679642283,0.037934963203577254,0.15139585359284558
D-29_A-68,0.5802633749912328,0.6702242,0.6476035,0.08996082500876723,0.06734012500876718,0.02262070000000005
D-100_A-36,1.2941502058138354,1.1996962,1.0378695,0.09445400581383545,0.25628070581383544,-0.1618267
D-5_A-249,0.7316908521092635,1.0017613,0.7969867,0.27007044789073653,0.0652958478907365,0.20477460000000003
D-46_A-342,1.0586239958321326,0.96794367,0.9568033,0.09068032583213259,0.1018206958321326,-0.01114037000000001
D-158_A-188,0.7004210819717311,0.7002687,0.74797416,0.00015238197173117474,0.047553078028268914,-0.04740069605653774
D-39_A-67,0.6688247751992468,0.67966807,0.66082454,0.01084329480075319,0.008000235199246752,0.002843059601506437
D-39_A-96,0.7875286166860309,0.7930037,0.87081516,0.005475083313969065,0.08328654331396912,-0.07781146000000005
D-83_A-129,0.6235450284859227,0.62501645,0.6028358,0.001471421514077198,0.020709228485922715,-0.019237806971845517
D-138_A-64,0.7677265021807363,0.6675819,0.6938677,0.1001446021807364,0.07385880218073637,0.026285800000000026
D-159_A-25,1.169024477172998,1.0752853,1.1564143,0.09373917717299807,0.01261017717299806,0.081129
D-35_A-17,0.7899698667663853,0.87123275,0.8151077,0.08126288323361475,0.025137833233614737,0.05612505000000001
D-127_A-6,0.81795872119083,0.92347646,0.9409758,0.10551773880917004,0.12301707880917001,-0.017499339999999974
D-7_A-233,1.1065704583975635,0.9620167,1.1159759,0.14455375839756357,0.009405441602436504,0.13514831679512707
D-141_A-137,0.7283943870326067,0.7839544,0.6277493,0.055560012967393324,0.10064508703260677,-0.04508507406521345
D-45_A-340,0.8183085818711356,0.83988774,0.7999073,0.02157915812886435,0.018401281871135655,0.0031778762577286956
D-109_A-316,0.5894141754516692,0.62731624,0.579672,0.03790206454833078,0.009742175451669222,0.02815988909666156
D-144_A-58,0.6659325935753875,0.72830427,0.61720955,0.0623716764246125,0.04872304357538748,0.013648632849225018
D-143_A-122,0.8037310535250707,0.8857908,0.8504324,0.08205974647492931,0.046701346474929295,0.03535840000000001
D-110_A-131,0.5851303257883721,0.63554156,0.53427297,0.05041123421162785,0.05085735578837214,-0.000446121576744285
D-3_A-105,0.627175804879316,0.66441756,0.6712893,0.03724175512068395,0.044113495120683965,-0.006871740000000015
D-34_A-316,0.5876026745958648,0.620749,0.60921144,0.0331463254041352,0.021608765404135255,0.011537559999999947
D-144_A-42,0.6721601136848265,0.878409,0.8808296,0.20624888631517346,0.20866948631517346,-0.002420599999999995
D-29_A-52,0.8192570930488529,0.7196821,0.73073924,0.09957499304885287,0.08851785304885285,0.01105714000000002
D-89_A-331,1.034880117662062,1.0025458,0.9853463,0.03233431766206185,0.049533817662061885,-0.017199500000000034
D-154_A-13,1.1562351256373835,0.9868521,1.2233567,0.1693830256373835,0.06712157436261657,0.10226145127476693
D-31_A-256,0.8746983488546073,0.9313326,1.037515,0.05663425114539267,0.16281665114539268,-0.10618240000000001
D-155_A-235,1.2826903248633823,1.1362706,0.90855837,0.14641972486338228,0.37413195486338235,-0.22771223000000007
D-98_A-272,0.6534931027200787,0.67948484,0.6564441,0.025991737279921323,0.002950997279921319,0.023040740000000004
D-28_A-205,0.8734699491326456,0.83610755,0.73689055,0.03736239913264561,0.1365793991326456,-0.099217
D-144_A-159,0.5813596051228567,0.65981364,0.6089773,0.07845403487714331,0.027617694877143384,0.050836339999999924
D-90_A-352,0.8232921528950438,0.8605216,0.9376857,0.03722944710495624,0.1143935471049562,-0.07716409999999996
D-24_A-236,0.7664825530952053,0.67622054,0.8146819,0.09026201309520532,0.04819934690479466,0.04206266619041066
D-137_A-93,0.7307267915679772,0.70622355,0.6712632,0.02450324156797712,0.0594635915679772,-0.034960350000000084
D-118_A-190,0.9794077631291692,0.8061128,0.71811986,0.17329496312916925,0.26128790312916916,-0.08799293999999991
D-144_A-51,0.8684552793815993,0.83092237,0.80598676,0.037532909381599255,0.06246851938159925,-0.024935609999999997
D-134_A-76,0.7245070461403227,0.6415695,0.59051776,0.08293754614032267,0.13398928614032268,-0.05105174000000001
D-22_A-111,0.6483073899697719,0.6729672,0.63618684,0.024659810030228102,0.012120549969771854,0.012539260060456248
D-142_A-354,0.8903721073322964,0.87028396,0.90206504,0.02008814733229647,0.011692932667703548,0.00839521466459292
D-132_A-115,0.6593552127856429,0.6314552,0.7034832,0.027900012785642914,0.04412798721435707,-0.016227974428714154
D-143_A-353,0.953191536151606,0.781235,0.9407654,0.171956536151606,0.012426136151606038,0.15953039999999996
D-40_A-330,1.0132354035738245,0.98849034,0.9434165,0.024745063573824444,0.06981890357382448,-0.04507384000000003
D-36_A-55,0.6808444332381889,0.65310085,0.62725246,0.02774358323818893,0.05359197323818887,-0.025848389999999943
D-129_A-30,0.9124211048733314,0.9555069,1.028475,0.04308579512666866,0.11605389512666864,-0.07296809999999998
D-107_A-366,0.6056477110178472,0.67285997,0.66054463,0.06721225898215277,0.054896918982152765,0.012315340000000008
D-124_A-180,0.6146352431608078,0.6176669,0.6451117,0.003031656839192265,0.0304764568391922,-0.027444799999999936
D-101_A-26,1.013282051664532,1.0429668,1.0510314,0.02968474833546808,0.03774934833546806,-0.008064599999999977
D-31_A-99,0.9653822371898084,0.7965076,0.8459437,0.16887463718980844,0.11943853718980846,0.04943609999999998
D-124_A-126,0.6410069637740624,0.66773176,0.6785265,0.026724796225937597,0.03751953622593762,-0.010794740000000025
D-127_A-336,0.8470671297922526,0.8485858,0.8851353,0.001518670207747319,0.03806817020774733,-0.03654950000000001
D-28_A-44,0.838406134284244,0.9225127,0.82446873,0.08410656571575592,0.01393740428424406,0.07016916143151186
D-143_A-136,1.24088586090776,0.75754154,0.58894694,0.48334432090776003,0.65193892090776,-0.16859459999999993
D-155_A-148,0.9488066156251096,0.81128234,0.9302993,0.1375242756251096,0.018507315625109544,0.11901696000000006
D-166_A-155,0.8363147448841951,0.66485596,0.74749625,0.17145878488419508,0.08881849488419513,0.08264028999999995
D-127_A-29,1.0163763750147905,0.89858353,1.0897956,0.11779284501479048,0.07341922498520947,0.04437362002958101
D-3_A-29,1.376095351823182,1.4011617,1.1062169,0.025066348176818076,0.26987845182318204,-0.24481210364636397
D-22_A-253,0.8933964585464934,0.85000557,0.8498993,0.04339088854649342,0.043497158546493386,-0.0001062699999999639
D-27_A-271,0.9037056865928303,0.87957793,0.9610318,0.024127756592830396,0.05732611340716964,-0.03319835681433925
D-109_A-92,0.5790038765421326,0.7187713,0.5912641,0.1397674234578674,0.01226022345786737,0.12750720000000004
D-160_A-18,1.1932503856137122,1.1287311,1.0992267,0.06451928561371223,0.09402368561371222,-0.029504399999999986
D-34_A-122,0.6685215626096486,0.7028079,0.6478777,0.03428633739035147,0.020643862609648567,0.013642474780702907
D-29_A-219,1.111561804103256,0.96625066,0.8187487,0.14531114410325596,0.292813104103256,-0.14750196000000004
D-142_A-27,0.856925426295085,1.0291262,0.9576595,0.17220077370491516,0.10073407370491505,0.0714667000000001
D-109_A-317,0.7998903607234941,0.688925,0.72857106,0.11096536072349406,0.07131930072349402,0.03964606000000004
D-154_A-169,1.0322211764917395,0.99637496,0.92042315,0.03584621649173947,0.11179802649173953,-0.07595181000000006
D-132_A-353,0.964418176648522,1.0034205,1.0481039,0.03900232335147802,0.08368572335147806,-0.04468340000000004
D-83_A-153,0.7298560272081056,0.7151381,0.7757875,0.014717927208105608,0.04593147279189436,-0.03121354558378875
D-22_A-235,0.7387347138060821,0.86143804,0.7983606,0.12270332619391788,0.05962588619391784,0.06307744000000004
D-34_A-346,0.8572519629300368,0.8565743,0.9134456,0.0006776629300367931,0.056193637069963165,-0.05551597413992637
D-7_A-170,0.6569917095231342,0.7948857,0.7862967,0.1378939904768658,0.12930499047686572,0.008589000000000069
D-40_A-18,1.0790092114712695,1.0868287,1.0340439,0.0078194885287306,0.04496531147126959,-0.037145822942538986
D-118_A-73,0.6245013143454246,0.6331553,0.64164495,0.008653985654575425,0.01714363565457544,-0.008489650000000015
D-118_A-353,1.097310812392143,1.0799797,0.9879428,0.01733111239214291,0.10936801239214289,-0.09203689999999998
D-152_A-227,0.809647586363127,0.9153676,0.93760705,0.105720013636873,0.12795946363687305,-0.02223945000000005
D-3_A-365,1.0691198162412994,0.9939404,0.7135973,0.07517941624129942,0.3555225162412994,-0.28034309999999996
D-109_A-103,0.6936260100920187,0.6903441,0.7439773,0.003281910092018725,0.05035128990798121,-0.04706937981596249
D-36_A-314,0.8945704354959633,0.8616696,0.82691336,0.03290083549596323,0.06765707549596323,-0.034756239999999994
D-165_A-195,0.6921488205529507,0.6889882,0.67061675,0.0031606205529506326,0.0215320705529507,-0.018371450000000067
D-30_A-286,0.6769648670276894,0.70984167,0.7228924,0.03287680297231055,0.04592753297231056,-0.01305073000000001
D-23_A-166,1.0656367588018127,0.861895,0.90284455,0.20374175880181278,0.16279220880181278,0.04094955
D-31_A-103,0.6483929114694021,0.86992276,0.68537533,0.22152984853059787,0.036982418530597805,0.18454743000000007
D-7_A-80,0.6893110617015834,0.7785346,0.8065375,0.08922353829841656,0.11722643829841661,-0.028002900000000053
D-108_A-6,0.9664473685942944,0.9493816,0.94415915,0.017065768594294317,0.022288218594294418,-0.005222450000000101
D-88_A-27,0.9880920826825318,1.0122304,1.0074898,0.024138317317468183,0.01939771731746831,0.004740599999999873
D-118_A-44,1.2124072015308875,0.9593784,1.0888984,0.2530288015308876,0.12350880153088761,0.12951999999999997
D-97_A-339,1.0835340762698884,0.987399,1.0000671,0.09613507626988838,0.0834669762698883,0.012668100000000071
D-144_A-29,1.0814271375062705,1.0359557,0.98084354,0.045471437506270584,0.10058359750627055,-0.055112159999999966
D-102_A-167,0.6182737942359856,0.6022191,0.56659997,0.0160546942359856,0.051673824235985655,-0.035619130000000054
D-122_A-140,0.66372458394857,0.7704672,0.7740923,0.10674261605142998,0.11036771605142992,-0.0036250999999999367
D-84_A-108,0.583964123520687,0.6620834,0.592914,0.07811927647931294,0.008949876479313001,0.06916939999999994
D-7_A-49,0.9081839033007416,0.9510383,1.1545801,0.04285439669925839,0.24639619669925839,-0.2035418
D-34_A-2,0.8481711346056614,0.7936598,0.7638675,0.05451133460566138,0.08430363460566137,-0.029792299999999994
D-129_A-368,0.6759930318046184,0.6357089,0.62013495,0.04028413180461843,0.05585808180461849,-0.015573950000000059
D-118_A-296,0.5901449955394186,0.6389484,0.6179168,0.0488034044605814,0.027771804460581473,0.021031599999999928
D-135_A-227,0.8546863179411294,0.82628274,0.7634864,0.028403577941129354,0.09119991794112936,-0.06279634
D-44_A-339,1.2692090266489413,0.944665,1.1237051,0.32454402664894133,0.1455039266489413,0.17904010000000004
D-28_A-344,1.1105355461076931,1.071868,1.0333978,0.038667546107693074,0.0771377461076932,-0.03847020000000012
D-102_A-10,0.890434304786573,0.8775337,0.8470856,0.012900604786573067,0.043348704786573045,-0.030448099999999978
D-160_A-287,0.6726110452283314,0.67810684,0.6543952,0.005495794771668616,0.018215845228331418,-0.012720050456662801
D-129_A-148,0.7802826132628137,0.6238933,0.9217464,0.1563893132628137,0.1414637867371863,0.014925526525627397
D-100_A-139,0.6617498147752899,0.6390614,0.6295432,0.022688414775289933,0.032206614775289966,-0.009518200000000032
D-43_A-62,0.6054300199278793,0.63335156,0.5633187,0.027921540072120776,0.04211131992787931,-0.014189779855758533
D-5_A-244,0.9310025943384488,0.8238559,1.0633028,0.10714669433844881,0.1323002056615512,-0.025153511323102395
D-158_A-124,0.6711105316439097,0.70275223,0.7670946,0.03164169835609032,0.0959840683560903,-0.06434236999999998
D-82_A-56,0.6869009103483673,0.7165654,0.71123147,0.02966448965163271,0.024330559651632666,0.005333930000000042
D-166_A-178,0.5898340082680359,0.6053256,0.65328896,0.015491591731964127,0.06345495173196414,-0.04796336000000001
D-96_A-66,0.5978497051879254,0.64084244,0.5815306,0.04299273481207466,0.016319105187925342,0.02667362962414932
D-22_A-77,0.6854237208092995,0.70277095,0.6492857,0.01734722919070053,0.03613802080929951,-0.01879079161859898
D-140_A-285,0.7323983481516593,0.62008876,0.81378996,0.11230958815165926,0.08139161184834076,0.030917976303318495
D-33_A-154,0.524682174913356,0.67310584,0.5962882,0.14842366508664395,0.07160602508664404,0.07681763999999991
D-159_A-156,0.729793829753829,0.71083844,0.6429049,0.018955389753829044,0.086888929753829,-0.06793353999999996
D-147_A-157,0.6646808698080721,0.624187,0.58315766,0.040493869808072014,0.08152320980807204,-0.041029340000000025
D-116_A-38,0.8591878586943942,0.89551,0.910169,0.03632214130560585,0.050981141305605826,-0.014658999999999978
D-84_A-253,0.75146186788742,0.7861718,0.6950141,0.03470993211258,0.05644776788742001,-0.02173783577484001
D-155_A-330,1.0437743536236077,1.0406276,1.0373557,0.003146753623607612,0.006418653623607717,-0.0032719000000001053
D-23_A-128,0.6515649816375059,0.61962074,0.62332976,0.031944241637505866,0.028235221637505914,0.003709019999999952
D-5_A-333,1.0132742769827474,1.0401137,1.0838709,0.026839423017252617,0.07059662301725256,-0.04375719999999994
D-109_A-339,0.8587602511962429,0.88943124,0.9121572,0.03067098880375707,0.053396948803757116,-0.022725960000000045
D-7_A-155,0.8316810345405926,0.76616764,0.8133472,0.06551339454059257,0.018333834540592564,0.04717956000000001
D-83_A-166,0.8887161001121834,0.85632855,0.81244624,0.032387550112183416,0.0762698601121834,-0.04388230999999998
D-116_A-41,0.7116088490597244,0.77603734,0.8364558,0.06442849094027558,0.12484695094027554,-0.06041845999999995
D-24_A-197,0.7218092315610777,0.70001775,0.79991543,0.021791481561077686,0.0781061984389223,-0.05631471687784462
D-132_A-56,0.6496757339638558,0.6245043,0.6409744,0.025171433963855794,0.00870133396385575,0.016470100000000043
D-34_A-329,0.8886850013850452,0.8486341,0.94305587,0.0400509013850453,0.05437086861495477,-0.01431996722990947
D-82_A-171,0.5652271404198782,0.5832164,0.59434223,0.017989259580121764,0.029115089580121767,-0.011125830000000003
D-23_A-286,0.6696333421048417,0.69591904,0.6594405,0.026285697895158333,0.010192842104841726,0.016092855790316607
D-30_A-314,0.7322195304706142,0.81854045,0.87667036,0.08632091952938581,0.14445082952938582,-0.05812991000000001
D-101_A-110,0.5894452741788074,0.6415303,0.59142816,0.052085025821192565,0.001982885821192548,0.05010214000000002
D-24_A-367,0.8654153788038331,0.8720022,0.73316634,0.0065868211961668255,0.1322490388038331,-0.12566221760766627
D-145_A-311,0.7999292341324169,0.7955652,0.6656467,0.004364034132416927,0.13428253413241686,-0.12991849999999994
D-46_A-3,0.9449581481417484,1.0337993,1.0155542,0.0888411518582517,0.07059605185825157,0.018245100000000125
D-127_A-30,0.9275895090350236,0.88234067,0.85089433,0.045248839035023525,0.07669517903502354,-0.03144634000000002
D-48_A-153,0.6558877047097257,0.6665529,0.63274705,0.01066519529027432,0.023140654709725705,-0.012475459419451385
D-101_A-268,0.7945569290192804,0.8008672,0.77225626,0.006310270980719568,0.022300669019280406,-0.015990398038560838
D-34_A-338,0.9325730800589316,0.86496013,0.9222053,0.06761295005893153,0.010367780058931575,0.057245169999999956
D-82_A-315,0.8379629774225236,0.79127014,0.8633356,0.046692837422523614,0.02537262257747641,0.021320214845047203
D-129_A-36,0.9407831440234354,0.9088383,0.86809707,0.03194484402343545,0.07268607402343541,-0.04074122999999996
D-23_A-80,0.6613921794131998,0.6505435,0.6704862,0.01084867941319978,0.0090940205868002,0.00175465882639958
D-48_A-259,0.7735186401102394,0.74815387,0.80143166,0.02536477011023941,0.027913019889760582,-0.0025482497795211723
D-140_A-321,0.6251699369788974,0.6337159,0.5517216,0.008545963021102554,0.07344833697889741,-0.06490237395779486
D-156_A-266,0.8306470018632451,0.79525536,0.8842648,0.03539164186324517,0.053617798136754824,-0.018226156273509653
D-112_A-2,0.7924577649374471,0.8317247,0.9220382,0.039266935062552855,0.1295804350625529,-0.09031350000000005
D-108_A-17,0.9710655295743276,0.99553335,0.97229934,0.024467820425672415,0.001233810425672388,0.023234010000000027
D-124_A-25,0.9844379822437848,0.9609904,0.922863,0.023447582243784737,0.06157498224378477,-0.038127400000000033
